ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,volume,amount,ma20,ma60,ma120,ret_20,ret_60,ret_120,daily_ret,vol_20,max_drawdown_60,premium_20,avg_amount_20,avg_volume_20,trend_pass,etf_code,etf_name,theme,technical_score,fundamental_score,valuation_percentile,valuation_filter_pass,liquidity_pass,trend_filter_pass,final_score,market_filter_pass,market_exposure,intraday_filter_pass,selected,target_weight,signal_date,execution_date
512800.SH,2025-03-28,1.523,1.523,1.525,1.515,1.519,-0.004,-0.2626,1603364.0,243511778.0,1.51385,1.4916500000000001,1.4509083333333335,0.020147750167897716,0.02083333333333326,0.15954198473282433,-0.0026263952724885353,0.1334360709330683,-0.018099547511312264,0.003401922251213829,408469963.25,2704027.8785,True,512800.SH,银行ETF,银行,0.1642133764542607,0.55,,True,True,True,0.2799493635179825,False,0.0,True,False,0.0,2025-03-28,2025-03-31
159995.SZ,2025-03-28,1.254,1.252,1.259,1.237,1.237,-0.017,-1.3557,3619052.0,450602223.0,1.3077999999999999,1.2741166666666668,1.2261083333333331,-0.06852409638554213,-0.019032513877874524,0.581841432225064,-0.013556618819776656,0.24979627422556233,-0.11957295373665477,-0.054136718152622554,734747728.5,5592152.908,False,159995.SZ,芯片ETF,芯片,0.07795064930382845,0.5,,True,True,False,0.2045654545126799,False,0.0,True,False,0.0,2025-03-28,2025-03-31
159928.SZ,2025-03-28,0.827,0.827,0.827,0.818,0.821,-0.006,-0.7255,4231786.0,347969902.0,0.8167500000000001,0.795,0.8171416666666667,0.030112923462985997,-0.00364077669902918,0.14985994397759095,-0.00725513905683195,0.1942109399229877,-0.029550827423167836,0.005203550658095857,496934491.75,6055253.268499999,True,159928.SZ,消费ETF,消费,-0.03298431516475385,0.5,,True,True,True,0.1269109793846723,False,0.0,True,False,0.0,2025-03-28,2025-03-31
512010.SH,2025-03-28,0.366,0.365,0.371,0.365,0.366,0.0,0.0,20357153.81,749601877.0,0.36160000000000003,0.3557666666666667,0.36739999999999995,0.025210084033613578,-0.008130081300813052,0.1366459627329193,0.0,0.17555416620952827,-0.018766756032171594,0.012168141592920234,596564353.2,16461339.157,True,512010.SH,医药ETF,医药,-0.13253194091563783,0.5,,True,True,True,0.05722764135905352,False,0.0,True,False,0.0,2025-03-28,2025-03-31
510880.SH,2025-03-28,3.099,3.095,3.099,3.074,3.082,-0.017,-0.5486,1571929.01,484495058.0,3.04655,3.0965166666666666,3.1677666666666666,0.02392026578073092,-0.07336139506915218,-0.0009724473257698429,-0.005485640529203084,0.06920870095599113,-0.08328375966686508,0.011636112980256241,481258693.95,1581524.1269999999,False,510880.SH,红利ETF,红利,-0.3245477751733563,0.55,,True,True,False,-0.062183442621349394,False,0.0,True,False,0.0,2025-03-28,2025-03-31
512000.SH,2025-03-28,1.059,1.059,1.063,1.055,1.059,0.0,0.0,5027498.19,532319498.0,1.07035,1.0680666666666667,1.1037166666666667,-0.0009433962264151496,-0.07832898172323766,0.2532544378698225,0.0,0.18409841245015837,-0.09409751924721987,-0.01060400803475492,871237064.0,8114257.6334999995,False,512000.SH,券商ETF,证券,-0.34772912555339985,0.5,,True,True,False,-0.09341038788737988,False,0.0,True,False,0.0,2025-03-28,2025-03-31
561560.SH,2025-03-28,1.142,1.139,1.147,1.134,1.139,-0.003,-0.2627,280010.0,31903369.0,1.1308,1.1352666666666666,1.1716666666666669,0.016964285714285543,-0.0656275635767023,-0.02898550724637683,-0.0026269702276706663,0.10057761958880974,-0.06177924217462927,0.007251503360452771,38434695.2,339281.0,False,561560.SH,电力ETF,电力,-0.44692897986478547,0.5,,True,True,False,-0.1628502859053498,False,0.0,True,False,0.0,2025-03-28,2025-03-31
515790.SH,2025-03-28,0.745,0.746,0.754,0.737,0.738,-0.007,-0.9396,5100148.01,379381659.0,0.75005,0.7418333333333333,0.7858916666666667,-0.01072386058981234,-0.05747126436781613,0.11987860394537164,-0.00939597315436247,0.1729081741741777,-0.05747126436781613,-0.016065595626958196,510112997.35,6799892.983,False,515790.SH,光伏ETF,光伏,-0.46621265908561915,0.5,,True,True,False,-0.1763488613599334,False,0.0,True,False,0.0,2025-03-28,2025-03-31
512200.SH,2025-03-28,1.41,1.413,1.413,1.398,1.404,-0.006,-0.4255,1243578.44,174672836.0,1.4319,1.4248666666666665,1.5161666666666667,-0.03239145416953837,-0.06337558372248175,0.10725552050473186,-0.004255319148936176,0.17614535458629058,-0.0720423000660938,-0.019484600879949743,304992876.65,2122123.1295000003,False,512200.SH,地产ETF,地产,-0.6076651681441966,0.45,,True,True,False,-0.29036561770093755,False,0.0,True,False,0.0,2025-03-28,2025-03-31
515220.SH,2025-03-28,1.043,1.042,1.042,1.022,1.026,-0.017,-1.6299,3095559.99,318828395.0,1.0218500000000001,1.04325,1.1265083333333334,0.0332326283987916,-0.09603524229074889,-0.09999999999999987,-0.016299137104506145,0.21505846103530424,-0.09762532981530336,0.004061261437588559,300088947.3,2928407.9390000002,False,515220.SH,煤炭ETF,煤炭,-0.7170762513169899,0.5,,True,True,False,-0.3519533759218929,False,0.0,True,False,0.0,2025-03-28,2025-03-31
512400.SH,2025-04-03,1.069,1.066,1.07,1.051,1.053,-0.016,-1.4967,3365377.99,355365080.0,1.0889,1.0449666666666666,1.0444583333333335,-0.0009487666034156961,0.08221993833504615,-0.07874015748031504,-0.014967259120673537,0.17355249262345776,-0.05220522052205223,-0.032969051336210864,273022683.65,2504930.8885000004,True,512400.SH,有色金属ETF,有色,0.6764429127117623,0.5,,True,True,True,0.6235100388982335,False,0.0,True,False,0.0,2025-04-03,2025-04-07
515210.SH,2025-04-03,1.254,1.247,1.263,1.244,1.26,0.006,0.4785,547586.41,68729018.0,1.2795999999999998,1.2144833333333334,1.2338,-0.0007930214115779988,0.07234042553191489,-0.04036557501904037,0.004784688995215225,0.15522428380228684,-0.032258064516129115,-0.015317286652078654,100550725.35,785792.986,True,515210.SH,钢铁ETF,钢铁,0.6089559483390041,0.5,,True,True,True,0.5762691638373029,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512800.SH,2025-04-03,1.528,1.522,1.535,1.518,1.533,0.005,0.3272,2554447.5,390208824.0,1.51975,1.4940333333333333,1.4549833333333335,0.020639147802929303,0.03232323232323231,0.050000000000000044,0.00327225130890052,0.12533680498197536,-0.009049773755656076,0.008718539233426581,383073886.55,2522577.8170000003,True,512800.SH,银行ETF,银行,0.5245493524097402,0.55,,True,True,True,0.5321845466868181,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512480.SH,2025-04-03,1.047,1.038,1.061,1.036,1.041,-0.006,-0.5731,10293338.0,1078949313.0,1.08615,1.0626666666666666,1.0300083333333334,-0.10103626943005184,0.031714568880079286,0.1924398625429553,-0.005730659025787954,0.19506563017982462,-0.1110162254483349,-0.0415688440823091,1016780988.8,9325830.83,False,512480.SH,半导体ETF,半导体,0.47751285047558817,0.5,,True,True,False,0.4842589953329117,False,0.0,True,False,0.0,2025-04-03,2025-04-07
159995.SZ,2025-04-03,1.235,1.223,1.251,1.22,1.237,0.002,0.1619,3780602.06,468283486.0,1.28745,1.2722499999999999,1.2361166666666668,-0.10297316896301656,0.00897226753670477,0.15715622076707225,0.0016194331983805377,0.18659477861408882,-0.11957295373665477,-0.03918598780535154,645133452.2,4974107.0024999995,False,159995.SZ,芯片ETF,芯片,0.2898770003775868,0.5,,True,True,False,0.35291390026431074,False,0.0,True,False,0.0,2025-04-03,2025-04-07
159819.SZ,2025-04-03,0.952,0.94,0.952,0.928,0.935,-0.017,-1.7857,5432525.0,509683728.0,0.99495,0.9723333333333334,0.9379416666666667,-0.12698412698412687,0.027472527472527597,0.050561797752809,-0.017857142857142794,0.19820195384913586,-0.15384615384615374,-0.0602542841348811,600813268.8,5999445.391,False,159819.SZ,人工智能ETF,人工智能,0.25530396682709,0.5,,True,True,False,0.328712776778963,False,0.0,True,False,0.0,2025-04-03,2025-04-07
515030.SH,2025-04-03,1.267,1.254,1.269,1.247,1.25,-0.017,-1.3418,736809.0,92540111.0,1.3163,1.2687166666666667,1.2555666666666667,-0.08088235294117652,0.04690117252931336,-0.05087319665907364,-0.013417521704814472,0.17933508144094132,-0.08155767817781046,-0.05036845703866899,87338774.65,662518.7445,False,515030.SH,新能源车ETF,新能源车,0.2511303460526402,0.5,,True,True,False,0.3257912422368481,False,0.0,True,False,0.0,2025-04-03,2025-04-07
159928.SZ,2025-04-03,0.815,0.81,0.828,0.807,0.826,0.011,1.3497,6840147.09,562569069.0,0.8215999999999999,0.7947166666666666,0.8152833333333334,0.03379224030037542,0.01101591187270512,-0.10799136069114479,0.013496932515337345,0.1995904855005617,-0.023640661938534313,0.00535540408958135,490438539.8,5946609.472999999,True,159928.SZ,消费ETF,消费,0.017017415543179967,0.5,,True,True,True,0.16191219088022596,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512660.SH,2025-04-03,1.023,1.015,1.032,1.013,1.02,-0.003,-0.2933,5261799.23,537497407.0,1.065,1.0266499999999998,1.0487583333333332,-0.03591682419659736,-0.021113243761996192,-0.07272727272727275,-0.00293255131964798,0.15297659245618195,-0.0718835304822566,-0.04225352112676051,565346344.7,5289150.911,False,512660.SH,军工ETF,军工,-0.02325588051665152,0.5,,True,True,False,0.13372088363834395,False,0.0,True,False,0.0,2025-04-03,2025-04-07
510880.SH,2025-04-03,3.112,3.098,3.12,3.089,3.117,0.005,0.1607,1451694.79,451452176.0,3.06675,3.080766666666667,3.161341666666667,0.03969312875250153,-0.0698299015219338,-0.08431257344300824,0.0016066838046271403,0.07085949996823834,-0.04940530649588282,0.016385424309122154,477170481.2,1558811.8129999998,False,510880.SH,红利ETF,红利,-0.08998517521818611,0.55,,True,True,False,0.10201037734726974,False,0.0,True,False,0.0,2025-04-03,2025-04-07
561560.SH,2025-04-03,1.152,1.147,1.168,1.146,1.166,0.014,1.2153,460596.0,53460988.0,1.1385999999999998,1.13195,1.1685333333333332,0.04480286738351236,-0.026711185308848084,-0.09472049689440998,0.012152777777777679,0.12330060811750305,0.0,0.02406464078693138,44085036.3,386813.5,True,561560.SH,电力ETF,电力,-0.08911312659852935,0.5,,True,True,True,0.08762081138102945,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512010.SH,2025-04-03,0.369,0.366,0.371,0.364,0.366,-0.003,-0.813,18152853.0,666564557.0,0.36339999999999995,0.35595,0.36685833333333334,0.011049723756906049,0.013850415512465464,-0.16628701594533035,-0.008130081300813052,0.21369976891891773,-0.021390374331550777,0.007154650522839923,648450700.5,17774849.7775,True,512010.SH,医药ETF,医药,-0.2186682653388755,0.5,,True,True,True,-0.0030677857372128636,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512200.SH,2025-04-03,1.381,1.371,1.409,1.368,1.395,0.014,1.0138,1614022.68,225155968.0,1.4187999999999998,1.4178,1.5100833333333334,-0.047131147540983576,-0.04582763337893292,-0.15505754088431256,0.010137581462708267,0.15572139606640675,-0.052953156822810654,-0.016774739216238954,253138917.4,1775478.333,False,512200.SH,地产ETF,地产,-0.5356006120764848,0.45,,True,True,False,-0.23992042845353934,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512000.SH,2025-04-03,1.04,1.033,1.046,1.032,1.039,-0.001,-0.0962,4986349.75,518638769.0,1.0645499999999999,1.0606333333333333,1.1033833333333334,-0.04415823367065319,-0.07232142857142876,-0.13560732113144758,-0.0009615384615385691,0.1758125041363317,-0.056312443233424214,-0.02400075149124037,773837052.35,7233353.736,False,512000.SH,券商ETF,证券,-0.6832492436595554,0.5,,True,True,False,-0.3282744705616888,False,0.0,True,False,0.0,2025-04-03,2025-04-07
515790.SH,2025-04-03,0.723,0.716,0.719,0.705,0.708,-0.015,-2.0747,6623571.0,470406938.0,0.74415,0.7381166666666666,0.7835416666666667,-0.05725699067909462,-0.0647291941875826,-0.21507760532150777,-0.020746887966805017,0.19426748787712778,-0.08171206225680938,-0.04857891554122151,469110025.75,6287960.314499999,False,515790.SH,光伏ETF,光伏,-0.7210419597152035,0.5,,True,True,False,-0.35472937180064235,False,0.0,True,False,0.0,2025-04-03,2025-04-07
515220.SH,2025-04-03,1.024,1.019,1.025,1.017,1.025,0.001,0.0977,1289543.0,131710986.0,1.0290000000000001,1.0360500000000001,1.1186333333333331,0.04060913705583746,-0.09532215357458085,-0.20726991492652747,0.0009765625,0.2180873240330779,-0.06818181818181834,-0.0038872691933918846,304729250.4,2960615.139,False,515220.SH,煤炭ETF,煤炭,-0.7398755296131052,0.5,,True,True,False,-0.36791287072917356,False,0.0,True,False,0.0,2025-04-03,2025-04-07
512480.SH,2025-04-11,1.005,1.002,1.079,1.001,1.055,0.05,4.9751,22313587.38,2324710351.0,1.0514000000000001,1.0651333333333333,1.0332,-0.0365296803652968,0.07983623336745138,0.18273542600896842,0.04975124378109452,0.4610985681962189,-0.09906063193851422,0.0034240060871217892,1133087321.2,10865491.492,False,512480.SH,半导体ETF,半导体,0.7589440140888293,0.5,,True,True,False,0.6812608098621805,False,0.0,True,False,0.0,2025-04-11,2025-04-14
159928.SZ,2025-04-11,0.843,0.84,0.842,0.825,0.834,-0.009,-1.0676,10298428.86,855371039.0,0.8263499999999999,0.7982833333333335,0.8149833333333334,0.027093596059113212,0.06786171574903954,0.024570024570024662,-0.010676156583629859,0.26297129511563105,-0.014184397163120588,0.009257578507896325,658349243.5,7953450.228999999,True,159928.SZ,消费ETF,消费,0.7214197435113997,0.5,,True,True,True,0.6549938204579798,False,0.0,True,False,0.0,2025-04-11,2025-04-14
159995.SZ,2025-04-11,1.199,1.199,1.277,1.199,1.25,0.051,4.2535,9479558.05,1175041741.0,1.2468,1.2730166666666667,1.2391083333333333,-0.03993855606758834,0.046025104602510414,0.1617100371747211,0.042535446205171024,0.44398957749181744,-0.11032028469750887,0.002566570420275971,723978572.9,5845001.015,False,159995.SZ,芯片ETF,芯片,0.5273879865084562,0.5,,True,True,False,0.5191715905559193,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512800.SH,2025-04-11,1.484,1.478,1.488,1.472,1.488,0.004,0.2695,2012103.53,297576213.0,1.516,1.49615,1.4582666666666666,-0.009320905459387463,0.00881355932203376,0.053824362606232246,0.0026954177897573484,0.17196551512481048,-0.03813833225597929,-0.01846965699208447,425817423.5,2823135.707,False,512800.SH,银行ETF,银行,0.4585681476627719,0.55,,True,True,False,0.4859977033639403,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512010.SH,2025-04-11,0.348,0.346,0.35,0.344,0.349,0.001,0.2874,17246952.98,599015005.0,0.3602,0.3558333333333333,0.36515,-0.0196629213483146,0.023460410557184508,-0.05675675675675684,0.002873563218390718,0.321372711888137,-0.0668449197860963,-0.031093836757357107,734715927.5,20402767.4775,False,512010.SH,医药ETF,医药,0.1962551535251144,0.5,,True,True,False,0.28737860746758004,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512660.SH,2025-04-11,1.01,1.007,1.032,1.005,1.021,0.011,1.0891,10392429.0,1060097179.0,1.0382500000000001,1.0274666666666665,1.04785,-0.06587374199451057,0.05803108808290158,0.020999999999999908,0.0108910891089109,0.41801380496816215,-0.07097361237488631,-0.016614495545389074,623391218.95,6074002.3434999995,False,512660.SH,军工ETF,军工,0.1837337127905703,0.5,,True,True,False,0.2786135989533992,False,0.0,True,False,0.0,2025-04-11,2025-04-14
515210.SH,2025-04-11,1.177,1.173,1.186,1.168,1.177,0.0,0.0,619652.65,72929392.0,1.2478500000000001,1.2161,1.2324416666666667,-0.09600614439324118,0.043439716312056786,0.0,0.0,0.38491912757735025,-0.09600614439324118,-0.056777657571022266,99627888.85,803476.3685000001,False,515210.SH,钢铁ETF,钢铁,0.10964566229501671,0.5,,True,True,False,0.22675196360651168,False,0.0,True,False,0.0,2025-04-11,2025-04-14
159819.SZ,2025-04-11,0.865,0.86,0.893,0.858,0.884,0.019,2.1965,6610129.57,579623289.0,0.9483,0.9714166666666667,0.937975,-0.1290640394088669,0.016091954022988464,0.06634499396863691,0.021965317919075078,0.4404374013753927,-0.19999999999999996,-0.06780554676790052,621077741.65,6663068.376,False,159819.SZ,人工智能ETF,人工智能,0.0888268955893726,0.5,,True,True,False,0.2121788269125608,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512400.SH,2025-04-11,1.01,1.015,1.025,1.012,1.018,0.008,0.7921,948872.0,96689414.0,1.06375,1.0451333333333332,1.0422916666666666,-0.06861848124428171,0.03455284552845539,0.0,0.007920792079207928,0.4229515451705428,-0.08370837083708371,-0.04300822561692119,254828883.55,2392979.932,False,512400.SH,有色金属ETF,有色,0.08302881146094432,0.5,,True,True,False,0.208120168022661,False,0.0,True,False,0.0,2025-04-11,2025-04-14
561560.SH,2025-04-11,1.144,1.142,1.142,1.128,1.137,-0.007,-0.6119,389291.0,44123319.0,1.14285,1.1305166666666664,1.1649083333333332,0.007085916740478204,-0.009581881533100911,-0.05328892589508749,-0.006118881118881037,0.2401263363811502,-0.02487135506003424,-0.005118781992387356,49159979.55,430973.45,True,561560.SH,电力ETF,电力,0.054538002598741406,0.5,,True,True,True,0.18817660181911897,False,0.0,True,False,0.0,2025-04-11,2025-04-14
515030.SH,2025-04-11,1.139,1.129,1.169,1.128,1.161,0.022,1.9315,933801.0,107484973.0,1.26305,1.2675666666666667,1.2532083333333333,-0.12178517397881994,0.022007042253521236,0.020210896309314608,0.019315188762071944,0.41641447053702857,-0.14695077149155034,-0.08079648469973477,93979840.0,750272.7375,False,515030.SH,新能源车ETF,新能源车,0.02774643520395531,0.5,,True,True,False,0.1694225046427687,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512200.SH,2025-04-11,1.395,1.38,1.386,1.365,1.383,-0.012,-0.8602,3130461.04,430498842.0,1.3969999999999998,1.41295,1.504,-0.021923620933521848,-0.004319654427645814,-0.07491638795986633,-0.008602150537634468,0.42006546459195776,-0.0610997963340123,-0.010021474588403523,289327366.05,2073614.2945,False,512200.SH,地产ETF,地产,-0.22619108638331162,0.45,,True,True,False,-0.023333760468318115,False,0.0,True,False,0.0,2025-04-11,2025-04-14
510880.SH,2025-04-11,3.038,3.03,3.031,3.013,3.023,-0.015,-0.4937,1207798.88,365078983.0,3.0629999999999997,3.0603000000000002,3.151525,-0.0075508864084044,-0.06350681536555147,-0.06437635406994735,-0.004937458854509469,0.23699639377713336,-0.059134765017117896,-0.013059092393078564,565072769.1,1855576.102,False,510880.SH,红利ETF,红利,-0.28884152480887026,0.55,,True,True,False,-0.037189067366209166,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512000.SH,2025-04-11,0.982,0.977,0.994,0.977,0.985,0.003,0.3055,5911838.73,581883420.0,1.03875,1.0545499999999999,1.098675,-0.07511737089201875,-0.042759961127307955,-0.05014464802314367,0.003054989816700715,0.40968527851946435,-0.10535876475930972,-0.05174488567990376,830848023.8,8036258.288,False,512000.SH,券商ETF,证券,-0.46020192083178973,0.5,,True,True,False,-0.1721413445822528,False,0.0,True,False,0.0,2025-04-11,2025-04-14
515220.SH,2025-04-11,0.974,0.973,0.973,0.964,0.968,-0.006,-0.616,1631505.0,157909136.0,1.0166,1.0251166666666667,1.1079916666666665,-0.07456978967495231,-0.10120705663881147,-0.19400499583680275,-0.006160164271047264,0.37509752046041855,-0.09953488372093022,-0.047806413535313785,276252813.0,2709098.985,False,515220.SH,煤炭ETF,煤炭,-1.115393620999555,0.5,,True,True,False,-0.6307755346996884,False,0.0,True,False,0.0,2025-04-11,2025-04-14
515790.SH,2025-04-11,0.648,0.643,0.655,0.642,0.65,0.002,0.3086,3268591.0,212044037.0,0.7168,0.73065,0.7771166666666667,-0.12634408602150538,-0.10591471801925711,-0.15584415584415579,0.0030864197530864335,0.4171895136614766,-0.1569390402075227,-0.09319196428571419,441237285.4,6126253.393999999,False,515790.SH,光伏ETF,光伏,-1.1194664122116458,0.5,,True,True,False,-0.633626488548152,False,0.0,True,False,0.0,2025-04-11,2025-04-14
512800.SH,2025-04-18,1.533,1.53,1.55,1.53,1.548,0.015,0.9785,2004671.29,309171228.0,1.5145,1.5018166666666666,1.4621833333333332,0.0071567989590111125,0.05234534330387497,0.09322033898305104,0.009784735812133238,0.17060598220401116,0.0,0.02211951138989776,423433361.3,2811434.168,True,512800.SH,银行ETF,银行,0.9888555081619472,0.55,,True,True,True,0.8571988557133631,False,0.0,True,False,0.0,2025-04-18,2025-04-21
159928.SZ,2025-04-18,0.838,0.837,0.837,0.827,0.832,-0.006,-0.716,4765451.0,396023664.0,0.8251999999999999,0.8029666666666667,0.8159333333333333,0.009708737864077666,0.06666666666666665,0.004830917874396157,-0.007159904534606243,0.2142667701823073,-0.01654846335697402,0.008240426563257408,595218788.9,7217164.337,True,159928.SZ,消费ETF,消费,0.9129574152335694,0.5,,True,True,True,0.7890701906634986,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512480.SH,2025-04-18,1.055,1.053,1.053,1.038,1.044,-0.011,-1.0427,6820985.0,711771639.0,1.0363499999999999,1.0701333333333334,1.0376166666666666,-0.04570383912248632,0.03468780971258689,0.054545454545454675,-0.010426540284360075,0.45480449294457437,-0.10845431255337323,0.007381676074685428,1138383481.25,11042237.189,False,512480.SH,半导体ETF,半导体,0.43602326344425085,0.5,,True,True,False,0.4552162844109756,False,0.0,True,False,0.0,2025-04-18,2025-04-21
561560.SH,2025-04-18,1.156,1.155,1.155,1.145,1.151,-0.005,-0.4325,307896.0,35409691.0,1.1471,1.1332999999999998,1.162925,0.006999125109361293,0.024933214603739984,-0.05500821018062396,-0.004325259515570834,0.2387712918857004,-0.012864493996569415,0.0033998779530990397,48248757.15,421752.2,True,561560.SH,电力ETF,电力,0.41886836311864695,0.5,,True,True,True,0.44320785418305286,False,0.0,True,False,0.0,2025-04-18,2025-04-21
515210.SH,2025-04-18,1.175,1.173,1.182,1.169,1.18,0.005,0.4255,346145.0,40644660.0,1.2210999999999999,1.22075,1.2319916666666666,-0.08456167571761053,0.03508771929824572,-0.009235936188077387,0.004255319148936065,0.3904780283736619,-0.09370199692780345,-0.03365817705347629,91163618.5,747924.7320000001,False,515210.SH,钢铁ETF,钢铁,0.2879018584317871,0.5,,True,True,False,0.35153130090225093,False,0.0,True,False,0.0,2025-04-18,2025-04-21
159995.SZ,2025-04-18,1.25,1.245,1.246,1.231,1.24,-0.01,-0.8,3091308.3,382644747.0,1.2288000000000001,1.2760833333333335,1.2437916666666666,-0.04320987654320996,0.012244897959183598,0.04201680672268915,-0.008000000000000007,0.4393853172898496,-0.11743772241992889,0.00911458333333326,677711403.45,5555587.044,False,159995.SZ,芯片ETF,芯片,0.2752352932119209,0.5,,True,True,False,0.34266470524834464,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512010.SH,2025-04-18,0.348,0.348,0.35,0.345,0.347,-0.001,-0.2874,9115742.0,315869943.0,0.35534999999999994,0.3564333333333334,0.364175,-0.05191256830601099,0.011661807580174877,-0.08923884514435698,-0.002873563218390829,0.2974916255200276,-0.07219251336898402,-0.023497959757984965,649566434.75,18259027.9065,False,512010.SH,医药ETF,医药,0.09043495439516114,0.5,,True,True,False,0.2133044680766128,False,0.0,True,False,0.0,2025-04-18,2025-04-21
510880.SH,2025-04-18,3.075,3.067,3.08,3.066,3.077,0.002,0.065,831691.55,255559322.0,3.0637,3.0525500000000005,3.1441333333333334,0.0052270499836655215,-0.03330191643103986,-0.05147965474722571,0.0006504065040648932,0.23874527743791382,-0.042328042328042326,0.0043411561184190095,526423755.05,1730064.0189999999,True,510880.SH,红利ETF,红利,0.03514249476896873,0.55,,True,True,True,0.1895997463382781,False,0.0,True,False,0.0,2025-04-18,2025-04-21
159819.SZ,2025-04-18,0.88,0.879,0.883,0.874,0.88,0.0,0.0,2452637.05,215475590.0,0.91205,0.9726666666666667,0.9388333333333333,-0.12698412698412698,0.004566210045662045,-0.011235955056179803,0.0,0.4300629148717436,-0.2036199095022624,-0.03514061729071871,552276541.55,6114172.1295,False,159819.SZ,人工智能ETF,人工智能,0.009224504412538054,0.5,,True,True,False,0.15645715308877664,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512400.SH,2025-04-18,1.029,1.022,1.028,1.014,1.026,-0.003,-0.2915,493553.43,50377231.0,1.0455999999999999,1.0474666666666665,1.0419916666666666,-0.07317073170731703,0.01183431952662728,-0.0393258426966292,-0.002915451895043608,0.42676819077205225,-0.07650765076507648,-0.018745218056618107,199747120.55,1910291.0285,False,512400.SH,有色金属ETF,有色,-0.03613771073206495,0.5,,True,True,False,0.12470360248755454,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512200.SH,2025-04-18,1.406,1.399,1.433,1.395,1.428,0.022,1.5647,3395386.94,481218940.0,1.3831,1.4135166666666665,1.4986166666666667,-0.006954102920723182,0.014925373134328401,-0.06299212598425208,0.015647226173542084,0.4249627496002794,-0.030549898167006262,0.03246330706384204,275951060.7,2001998.8925,False,512200.SH,地产ETF,地产,-0.03010254800891987,0.45,,True,True,False,0.1139282163937561,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512660.SH,2025-04-18,1.001,0.997,0.999,0.988,0.995,-0.006,-0.5994,3642373.0,361648450.0,1.01785,1.0296333333333334,1.046725,-0.08040665434380778,0.011178861788617933,-0.06220546654099901,-0.005994005994005902,0.4194480392352065,-0.09463148316651504,-0.02244928034582694,609130510.3,6026330.1625,False,512660.SH,军工ETF,军工,-0.08041383078350117,0.5,,True,True,False,0.09371031845154917,False,0.0,True,False,0.0,2025-04-18,2025-04-21
515030.SH,2025-04-18,1.147,1.146,1.153,1.138,1.152,0.005,0.4359,333598.0,38233397.0,1.21425,1.2669833333333334,1.2533916666666667,-0.14603409933283917,-0.026204564666103214,-0.032745591939546737,0.0043591979075849885,0.4021245719322117,-0.15356355620867013,-0.05126621371216811,86803459.55,716693.9875,False,515030.SH,新能源车ETF,新能源车,-0.3646511999137666,0.5,,True,True,False,-0.10525583993963664,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512000.SH,2025-04-18,0.979,0.979,0.989,0.976,0.986,0.007,0.715,5280978.96,519008192.0,1.0119,1.0507499999999999,1.0947833333333332,-0.08703703703703713,-0.05465004793863848,-0.09954337899543375,0.007150153217568844,0.3873699029037548,-0.10445049954586738,-0.025595414566656816,685358014.5,6823459.689499999,False,512000.SH,券商ETF,证券,-0.6338132986631553,0.5,,True,True,False,-0.29366930906420863,False,0.0,True,False,0.0,2025-04-18,2025-04-21
515220.SH,2025-04-18,0.99,0.989,0.989,0.981,0.985,-0.005,-0.5051,943119.13,92853565.0,1.00485,1.0196333333333334,1.0994,-0.05014464802314367,-0.06899810964083186,-0.18257261410788383,-0.005050505050505083,0.38722802223544234,-0.08372093023255811,-0.01975419216798535,233077227.9,2308917.7125,False,515220.SH,煤炭ETF,煤炭,-0.8366181838028123,0.5,,True,True,False,-0.43563272866196856,False,0.0,True,False,0.0,2025-04-18,2025-04-21
515790.SH,2025-04-18,0.644,0.643,0.644,0.638,0.642,-0.002,-0.3106,2586139.0,165680656.0,0.68855,0.7249666666666666,0.7717416666666668,-0.14741035856573703,-0.121751025991792,-0.21611721611721602,-0.0031055900621117516,0.40450787355451967,-0.16731517509727623,-0.06760583835596545,359822890.9,5156149.3585,False,515790.SH,光伏ETF,光伏,-1.47290688327457,0.5,,True,True,False,-0.8810348182921989,False,0.0,True,False,0.0,2025-04-18,2025-04-21
512800.SH,2025-04-25,1.55,1.551,1.557,1.536,1.545,-0.005,-0.3226,1900159.86,293344932.0,1.51785,1.5076500000000002,1.4676166666666668,0.014445173998686833,0.07068607068607058,0.10594130279169645,-0.003225806451612967,0.16616914679763561,-0.003225806451612967,0.01788714299832006,408836300.85,2710687.2125,True,512800.SH,银行ETF,银行,1.0743148679134307,0.55,,True,True,True,0.9170204075394015,False,0.0,True,False,0.0,2025-04-25,2025-04-28
